Cd_AnoExecucao;Cd_Exercicio;Cd_Dotacao_Id;Administracao;Cd_Orgao;Sigla_Orgao;Ds_Orgao;Cd_Funcao;Ds_Funcao;Cd_SubFuncao;Ds_SubFuncao;Cd_Programa;Ds_Programa;ProjetoAtividade;Ds_Projeto_Atividade;Vl_Orcado_Ano;Vl_Suplementado;Vl_Reduzido;Vl_SuplementadoLiquido;Vl_Orcado_Atualizado;Vl_ReservadoLiquido;Vl_EmpenhadoLiquido;Vl_Liquidado;Vl_Pago
2024;2024;169145;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1000;0;1000;-1000;0;0;0;0;0
2024;2024;169146;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;386828;0;225082,22;-225082,22;161745,78;157923,11;157923,11;157923,11;157923,11
2024;2024;173285;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;0;0;0;0;0;0;0;0
2024;2024;169147;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;50000;0;26537;-26537;23463;22683,2;22683,2;22683,2;22683,2
2024;2024;175169;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;5492;0;5492;5492;5492;5492;5492;5492
2024;2024;169148;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;1700000;0;1614614;-1614614;85386;79496,05;79496,05;68368,93;68368,93
2024;2024;180524;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;0;0;0;0;0;0;0;0
2024;2024;173269;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;5008356,69;0;5008356,69;5008356,69;4973645,08;4973645,08;4973645,08;4973645,08
2024;2024;173839;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2100;Administração da Unidade;0;35347011,28;0;35347011,28;35347011,28;35346817,43;35346817,43;35346817,43;35346817,43
2024;2024;169149;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;350000;0;0;0;350000;330468,2;330468,2;330468,2;330468,2
2024;2024;174153;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;0;244544;103860,72;140683,28;140683,28;140409,39;140409,39;140409,39;140409,39
2024;2024;169150;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;16500000;0;7302826,68;-7302826,68;9197173,32;9163278,81;9163278,81;8121726,26;8121680,84
2024;2024;174832;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;0;869067,67;0;869067,67;869067,67;680873,83;680873,83;331846,63;330313,61
2024;2024;173156;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;0;5000000;816597,88;4183402,12;4183402,12;4183402,12;4183402,12;1159965,19;1159965,19
2024;2024;169939;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;5000000;0;5000000;-5000000;0;0;0;0;0
2024;2024;182584;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;0;1374391,15;0;1374391,15;1374391,15;0;0;0;0
2024;2024;169151;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;400000;0;189794,89;-189794,89;210205,11;210205,11;210205,11;210205,11;210205,11
2024;2024;174835;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2103;Administração do Edifício Matarazzo;0;507973,72;106302,34;401671,38;401671,38;299000;299000;299000;299000
2024;2024;170558;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;122;Administração Geral;3024;Suporte Administrativo;2106;Manutenção e Operação do Programa de Estágios;2036296;0;598194,88;-598194,88;1438101,12;1381498,02;1381498,02;1304330,18;1304330,18
2024;2024;167500;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;124;Controle Interno;3012;Participação, Transparência e Controle Social da Administração Pública;4822;Promoção da Transparência, do Acesso à Informação e do Controle Social;1000;0;1000;-1000;0;0;0;0;0
2024;2024;169154;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;1220;Desenvolvimento de Sistemas de Informação e Comunicação;1000;0;1000;-1000;0;0;0;0;0
2024;2024;173495;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;1220;Desenvolvimento de Sistemas de Informação e Comunicação;0;0;0;0;0;0;0;0;0
2024;2024;169155;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;250000;0;85523;-85523;164477;77188,12;77188,12;77188,12;77188,12
2024;2024;175353;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;44073,48;37673,48;6400;6400;6400;6400;0;0
2024;2024;169157;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;3500000;0;3301768,4;-3301768,4;198231,6;198231,6;198231,6;138169,88;138169,88
2024;2024;174626;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;20668,3;0;20668,3;20668,3;20668,3;20668,3;0;0
2024;2024;169940;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;1000000;0;1000000;-1000000;0;0;0;0;0
2024;2024;181616;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;652147;113793,26;538353,74;538353,74;349725,6;349725,6;349725,6;349725,6
2024;2024;169156;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;650000;0;601000;-601000;49000;49000;49000;49000;49000
2024;2024;175354;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3011;Modernização Tecnológica, Desburocratização e Inovação do Serviço Público;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;0;231688,55;5631;226057,55;226057,55;185596,25;185596,25;185596,25;185596,25
2024;2024;166387;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3024;Suporte Administrativo;2171;Manutenção e Operação de Sistemas de Informação e Comunicação;16487156;0;6660355,99;-6660355,99;9826800,01;9826665;9826665;8776272,56;8776272,56
2024;2024;182298;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;126;Tecnologia da Informação;3024;Suporte Administrativo;2171;Manutenção e Operação de Sistemas de Informação e Comunicação;0;113793,26;0;113793,26;113793,26;113793,26;113793,26;0;0
2024;2024;166388;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;130;Administração de Concessões;3021;Qualidade, Eficiência e Sustentabilidade do Orçamento Público;2419;Ações de Desestatização;25000000;0;7100966,58;-7100966,58;17899033,42;17076077,61;17076077,61;15718118,28;15718118,28
2024;2024;173268;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;130;Administração de Concessões;3021;Qualidade, Eficiência e Sustentabilidade do Orçamento Público;2419;Ações de Desestatização;0;12962202,29;4758932,55;8203269,74;8203269,74;8190815,48;8190815,48;737703;737703
2024;2024;166389;Direta;11;SGM;Secretaria do Governo Municipal;4;Administração;131;Comunicação Social;3025;Proteção e Desenvolvimento Integral na Primeira Infância;2389;Comunicação e Orientação na Valorização e Cuidado na Primeira Infância;500000;0;490000;-490000;10000;0;0;0;0
2024;2024;166390;Direta;11;SGM;Secretaria do Governo Municipal;7;Relações Exteriores;212;Cooperação Internacional;3015;Promoção da Cidade como Referência Global e Destino Turístico;4910;Fomento à Cooperação, Parcerias e Captação de Investimentos Internacionais;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170301;Direta;11;SGM;Secretaria do Governo Municipal;8;Assistência Social;244;Assistência Comunitária;3023;Proteção à População em Situação de Vulnerabilidade Social;2585;Gerenciamento de Pagamentos de Benefícios Sociais;61000000;0;61000000;-61000000;0;0;0;0;0
2024;2024;169941;Direta;11;SGM;Secretaria do Governo Municipal;8;Assistência Social;244;Assistência Comunitária;3023;Proteção à População em Situação de Vulnerabilidade Social;4884;Programa Reencontro;70000000;0;27091830,7;-27091830,7;42908169,3;42708169,3;42708169,3;42460526,54;42460526,54
2024;2024;166391;Direta;11;SGM;Secretaria do Governo Municipal;8;Assistência Social;244;Assistência Comunitária;3023;Proteção à População em Situação de Vulnerabilidade Social;4884;Programa Reencontro;1000000;0;0;0;1000000;887497,37;887497,37;887497,37;879000
2024;2024;173932;Direta;11;SGM;Secretaria do Governo Municipal;8;Assistência Social;244;Assistência Comunitária;3023;Proteção à População em Situação de Vulnerabilidade Social;4884;Programa Reencontro;0;23140881,45;5739097,97;17401783,48;17401783,48;17401783,48;17401783,48;17124475,21;17110124,46
2024;2024;175210;Direta;11;SGM;Secretaria do Governo Municipal;8;Assistência Social;244;Assistência Comunitária;3023;Proteção à População em Situação de Vulnerabilidade Social;4884;Programa Reencontro;0;1515237,83;0;1515237,83;1515237,83;1275826,63;1275826,63;29951,88;0
2024;2024;167815;Direta;11;SGM;Secretaria do Governo Municipal;8;Assistência Social;244;Assistência Comunitária;3023;Proteção à População em Situação de Vulnerabilidade Social;6170;Operacionalização do Benefício de Prestação Continuada;1000;0;1000;-1000;0;0;0;0;0
2024;2024;170321;Direta;11;SGM;Secretaria do Governo Municipal;8;Assistência Social;244;Assistência Comunitária;3023;Proteção à População em Situação de Vulnerabilidade Social;6245;Ações de Combate à Pobreza;1000;0;1000;-1000;0;0;0;0;0
2024;2024;167103;Direta;11;SGM;Secretaria do Governo Municipal;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;5540;Qualificação e Transformação Urbanística - AIU-SCE - Lei 17.844/2022;1000;0;0;0;1000;0;0;0;0
2024;2024;170796;Direta;11;SGM;Secretaria do Governo Municipal;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e Promoção da Ocupação dos Espaços Públicos;5540;Qualificação e Transformação Urbanística - AIU-SCE - Lei 17.844/2022;24000000;0;24000000;-24000000;0;0;0;0;0
2024;2024;172670;Direta;11;SGM;Secretaria do Governo Municipal;17;Saneamento;451;Infra-Estrutura Urbana;3005;Promoção da Sustentabilidade Ambiental;8032;Operação e Manutenção de Serviços de Saneamento Básico - Abastecimento de Água e Esgoto;1000;0;0;0;1000;0;0;0;0
2024;2024;170311;Direta;11;SGM;Secretaria do Governo Municipal;18;Gestão Ambiental;542;Controle Ambiental;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;6690;Ações de Monitoramento de Mudanças Climáticas;500000;0;500000;-500000;0;0;0;0;0
2024;2024;170312;Direta;11;SGM;Secretaria do Governo Municipal;18;Gestão Ambiental;542;Controle Ambiental;3008;Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos;6690;Ações de Monitoramento de Mudanças Climáticas;500000;0;500000;-500000;0;0;0;0;0
2024;2024;166392;Direta;11;SGM;Secretaria do Governo Municipal;23;Comércio e Serviços;695;Turismo;3015;Promoção da Cidade como Referência Global e Destino Turístico;1032;Construção da Fábrica do Samba;1000;0;1000;-1000;0;0;0;0;0
2024;2024;174744;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;126;Tecnologia da Informação;3012;Participação, Transparência e Controle Social da Administração Pública;2401;"Operação e Manutenção do Portal da PMSP";0;282998,7;282998,7;0;0;0;0;0;0
2024;2024;167763;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;126;Tecnologia da Informação;3012;Participação, Transparência e Controle Social da Administração Pública;2401;"Operação e Manutenção do Portal da PMSP";1600000;0;0;0;1600000;1520000;1520000;1520000;1520000
2024;2024;173267;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;126;Tecnologia da Informação;3012;Participação, Transparência e Controle Social da Administração Pública;2401;"Operação e Manutenção do Portal da PMSP";0;9965668,85;0;9965668,85;9965668,85;9765137,97;9765137,97;9316904,63;9316904,63
2024;2024;170359;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;131;Comunicação Social;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;2394;Campanhas de Prevenção e Conscientização Sobre Uso Abusivo de Alcool e Outras Drogas;1000;0;1000;-1000;0;0;0;0;0
2024;2024;173738;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;131;Comunicação Social;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;2394;Campanhas de Prevenção e Conscientização Sobre Uso Abusivo de Alcool e Outras Drogas;0;0;0;0;0;0;0;0;0
2024;2024;173925;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;131;Comunicação Social;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;2394;Campanhas de Prevenção e Conscientização Sobre Uso Abusivo de Alcool e Outras Drogas;0;1551024,48;0;1551024,48;1551024,48;1551024,48;1551024,48;1551024,48;1551024,48
2024;2024;167030;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;131;Comunicação Social;3018;Promoção da Cidadania, Inclusão Digital e Valorização da Diversidade;4325;Políticas, Programas e Ações sobre Álcool e Drogas;1000;0;1000;-1000;0;0;0;0;0
2024;2024;167031;Direta;11;SGM;Secretaria do Governo Municipal;24;Comunicações;131;Comunicação Social;3018;Promoção da Cidadania, Inclusão Digital e Valorização da Diversidade;4325;Políticas, Programas e Ações sobre Álcool e Drogas;1000;0;1000;-1000;0;0;0;0;0
2024;2024;167479;Direta;11;SGM;Secretaria do Governo Municipal;27;Desporto e Lazer;813;Lazer;3015;Promoção da Cidade como Referência Global e Destino Turístico;2471;Administração do Autódromo de Interlagos;50000;0;49067;-49067;933;0;0;0;0
