CÓDIGO_SUBFUNÇÃO;DESCRIÇÃO_SUBFUNÇÃO;CÓDIGO_FONTE;REGIÃO;SUBPREFEITURA;TIPO_REGIONALIZAÇÃO;Vl_Liquidado;sub.NOME;NIVEL_REGIONALIZAÇÃO;Vl_Orcado_Ano;Vl_Orcado_Atualizado;Ds_Fonte
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;;3953723507,8;;Não detalhado;3503130989,0;3962590676,0;Fundo Constitucional da Educação
365;Educação Infantil;05;Leste;Supra Subprefeitura Leste;Despesa Regionalizável;323961,78;;Região;0,0;0,0;Outras Fontes
365;Educação Infantil;05;Norte;Supra Subprefeitura Norte;Despesa Regionalizável;267962,98;;Região;0,0;0,0;Outras Fontes
365;Educação Infantil;05;Sul;Supra Subprefeitura Sul;Despesa Regionalizável;1852457,49;;Região;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Outras Fontes
365;Educação Infantil;05;;;;0,0;;Não detalhado;0,0;11971627,82;Outras Fontes
366;Educação de Jovens e Adultos;00;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;10135797,64;;Não regionalizável;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Cidade Ademar;Despesa Não-Regionalizável;45,51;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Jabaquara;Despesa Não-Regionalizável;45,51;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Santo Amaro;Despesa Não-Regionalizável;45,5;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Aricanduva/Formosa/Carrão;Despesa Regionalizável;95020,26;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Oeste;Subprefeitura Butantã;Despesa Regionalizável;387794,41;BUTANTA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Campo Limpo;Despesa Regionalizável;1704733,55;CAMPO LIMPO;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Capela do Socorro;Despesa Regionalizável;955898,05;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Norte;Subprefeitura Casa Verde/Cachoeirinha;Despesa Regionalizável;12349,82;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Cidade Ademar;Despesa Regionalizável;837395,43;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Cidade Tiradentes;Despesa Regionalizável;433373,8;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Ermelino Matarazzo;Despesa Regionalizável;638641,93;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Norte;Subprefeitura Freguesia/Brasilândia;Despesa Regionalizável;651764,43;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura de Guaianases;Despesa Regionalizável;1500755,25;GUAIANASES;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Ipiranga;Despesa Regionalizável;485571,59;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Itaim Paulista;Despesa Regionalizável;439061,09;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Itaquera;Despesa Regionalizável;873463,57;ITAQUERA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Jabaquara;Despesa Regionalizável;170550,33;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Norte;Subprefeitura Jaçanã/Tremembé;Despesa Regionalizável;190709,77;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Oeste;Subprefeitura Lapa;Despesa Regionalizável;9,29;LAPA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura M'Boi Mirim;Despesa Regionalizável;163,2;M BOI MIRIM;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Mooca;Despesa Regionalizável;137542,41;MOOCA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Parelheiros;Despesa Regionalizável;169415,03;PARELHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Penha;Despesa Regionalizável;412880,5;PENHA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Norte;Subprefeitura Perus/Anhanguera;Despesa Regionalizável;1150685,91;PERUS;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Oeste;Subprefeitura Pinheiros;Despesa Regionalizável;27368,8;PINHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Norte;Subprefeitura Pirituba/Jaraguá;Despesa Regionalizável;785253,78;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Norte;Subprefeitura Santana/Tucuruvi;Despesa Regionalizável;342428,18;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Sul;Subprefeitura Santo Amaro;Despesa Regionalizável;210872,75;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura São Mateus;Despesa Regionalizável;1670232,16;SAO MATEUS;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura São Miguel Paulista;Despesa Regionalizável;1455437,64;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Leste;Subprefeitura Sapopemba;Despesa Regionalizável;77990,27;SAPOPEMBA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Centro;Subprefeitura Sé;Despesa Regionalizável;829601,33;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;Norte;Subprefeitura Vila Maria/Vila Guilherme;Despesa Regionalizável;118174,62;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Tesouro Municipal
366;Educação de Jovens e Adultos;00;;;;1966323,08;;Não detalhado;57377787,0;32571515,47;Tesouro Municipal
367;Educação Especial;00;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;226730203,04;;Não regionalizável;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Santo Amaro;Despesa Não-Regionalizável;55379,59;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Centro;Subprefeitura Sé;Despesa Não-Regionalizável;5360,04;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Vila Mariana;Despesa Não-Regionalizável;194590,07;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura Aricanduva/Formosa/Carrão;Despesa Regionalizável;230542,44;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Campo Limpo;Despesa Regionalizável;324,88;CAMPO LIMPO;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Capela do Socorro;Despesa Regionalizável;267965,58;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Norte;Subprefeitura Casa Verde/Cachoeirinha;Despesa Regionalizável;574835,58;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Cidade Ademar;Despesa Regionalizável;8964,75;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura Cidade Tiradentes;Despesa Regionalizável;168,48;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura Ermelino Matarazzo;Despesa Regionalizável;518077,72;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Norte;Subprefeitura Freguesia/Brasilândia;Despesa Regionalizável;1111241,48;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura de Guaianases;Despesa Regionalizável;73,64;GUAIANASES;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Ipiranga;Despesa Regionalizável;13881,1;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura Itaquera;Despesa Regionalizável;49,85;ITAQUERA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Jabaquara;Despesa Regionalizável;5228,28;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Norte;Subprefeitura Jaçanã/Tremembé;Despesa Regionalizável;185465,88;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Oeste;Subprefeitura Lapa;Despesa Regionalizável;12,12;LAPA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura M'Boi Mirim;Despesa Regionalizável;212,81;M BOI MIRIM;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura Mooca;Despesa Regionalizável;779838,29;MOOCA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura Penha;Despesa Regionalizável;914667,78;PENHA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Norte;Subprefeitura Perus/Anhanguera;Despesa Regionalizável;5602,71;PERUS;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Norte;Subprefeitura Pirituba/Jaraguá;Despesa Regionalizável;381333,86;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Norte;Subprefeitura Santana/Tucuruvi;Despesa Regionalizável;116738,29;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Santo Amaro;Despesa Regionalizável;716042,59;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura São Mateus;Despesa Regionalizável;313829,92;SAO MATEUS;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Centro;Subprefeitura Sé;Despesa Regionalizável;1306734,79;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Norte;Subprefeitura Vila Maria/Vila Guilherme;Despesa Regionalizável;1030,45;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Sul;Subprefeitura Vila Mariana;Despesa Regionalizável;4102224,51;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;Leste;Subprefeitura de Vila Prudente;Despesa Regionalizável;103285,86;VILA PRUDENTE;Subprefeitura;0,0;0,0;Tesouro Municipal
367;Educação Especial;00;;;;65039490,63;;Não detalhado;356909866,0;328812095,0;Tesouro Municipal
368;Educação Básica;00;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;215132626,18;;Não regionalizável;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Cidade Ademar;Despesa Não-Regionalizável;193317,51;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Jabaquara;Despesa Não-Regionalizável;205709,79;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Santo Amaro;Despesa Não-Regionalizável;69659,3;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Centro;Subprefeitura Sé;Despesa Não-Regionalizável;292815,42;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Centro;Supra Subprefeitura Centro;Despesa Regionalizável;34036667,24;;Região;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Supra Subprefeitura Leste;Despesa Regionalizável;244613,63;;Região;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Oeste;Supra Subprefeitura Oeste;Despesa Regionalizável;932052,82;;Região;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Supra Subprefeitura Sul;Despesa Regionalizável;31676265,82;;Região;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Aricanduva/Formosa/Carrão;Despesa Regionalizável;20874113,39;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Oeste;Subprefeitura Butantã;Despesa Regionalizável;14168525,59;BUTANTA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Campo Limpo;Despesa Regionalizável;39327186,2;CAMPO LIMPO;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Capela do Socorro;Despesa Regionalizável;27083832,09;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Norte;Subprefeitura Casa Verde/Cachoeirinha;Despesa Regionalizável;292830,17;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Cidade Ademar;Despesa Regionalizável;8030056,57;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Cidade Tiradentes;Despesa Regionalizável;36547908,58;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Ermelino Matarazzo;Despesa Regionalizável;1607905,67;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Norte;Subprefeitura Freguesia/Brasilândia;Despesa Regionalizável;31393670,21;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura de Guaianases;Despesa Regionalizável;11996342,73;GUAIANASES;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Ipiranga;Despesa Regionalizável;20548539,92;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Itaim Paulista;Despesa Regionalizável;28079231,28;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Itaquera;Despesa Regionalizável;12634795,53;ITAQUERA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Jabaquara;Despesa Regionalizável;7111664,69;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Norte;Subprefeitura Jaçanã/Tremembé;Despesa Regionalizável;17636949,14;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Oeste;Subprefeitura Lapa;Despesa Regionalizável;6443158,71;LAPA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura M'Boi Mirim;Despesa Regionalizável;16425013,33;M BOI MIRIM;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Mooca;Despesa Regionalizável;1046375,77;MOOCA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Parelheiros;Despesa Regionalizável;4667041,1;PARELHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Penha;Despesa Regionalizável;17410973,02;PENHA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Norte;Subprefeitura Perus/Anhanguera;Despesa Regionalizável;12701992,41;PERUS;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Oeste;Subprefeitura Pinheiros;Despesa Regionalizável;101888,14;PINHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Norte;Subprefeitura Pirituba/Jaraguá;Despesa Regionalizável;16541625,73;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Norte;Subprefeitura Santana/Tucuruvi;Despesa Regionalizável;655444,04;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Santo Amaro;Despesa Regionalizável;716482,57;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura São Mateus;Despesa Regionalizável;12571993,87;SAO MATEUS;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura São Miguel Paulista;Despesa Regionalizável;15829193,91;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura Sapopemba;Despesa Regionalizável;8745431,15;SAPOPEMBA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Centro;Subprefeitura Sé;Despesa Regionalizável;29111218,72;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Norte;Subprefeitura Vila Maria/Vila Guilherme;Despesa Regionalizável;2247692,33;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Sul;Subprefeitura Vila Mariana;Despesa Regionalizável;2676908,22;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;Leste;Subprefeitura de Vila Prudente;Despesa Regionalizável;3253522,09;VILA PRUDENTE;Subprefeitura;0,0;0,0;Tesouro Municipal
368;Educação Básica;00;;;;251967096,21;;Não detalhado;1892015602,0;1125848439,4;Tesouro Municipal
368;Educação Básica;01;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Operações de Crédito
368;Educação Básica;01;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Operações de Crédito
